Sentence_ID	Sentence_Index	Aspect_Index	Aspect	Dep_Words	Aspect_Polarity
2474	2707	0	food	['alright', 'The']	conflict
2474	2707	1	steak dish	['dry', 'like', 'is', 'which', 'tends', 'the']	negative
2714	2709	0	menu	['a', 'diverse', 'so', 'have']	positive
3672	2711	0	staff	['The', 'busy']	negative
3672	2711	1	sushi	['ordering']	neutral
3672	2711	2	check	['bring', 'my']	neutral
3672	2711	3	dinner	['ordering', 'for']	neutral
3672	2711	4	bar	['on', 'the', 'eat', 'bring']	neutral
2428	2712	0	food spot	['city', 'late', 'night', 'found', 'the', 'best']	positive
2165	2714	0	bagel	['huge', 'The']	neutral
1207	2716	0	tuna	['the', 'Get', 'gari']	positive
182	2717	0	somosas	['and', 'chole', 'the', 'chai', 'like']	positive
182	2717	1	chai	['like', 'somosas']	positive
182	2717	2	chole	['the', 'like', 'somosas']	positive
182	2717	3	dhosas	['and', 'the', 'dissapointing', 'dhal']	negative
182	2717	4	dhal	['dhosas', 'dissapointing']	negative
1416	2719	0	prices	['given', 'Edible']	negative
196	2720	0	staff	['The', 'nice']	conflict
196	2720	1	bathroom	['unisex', 'the', 'needs', 'cleaned']	negative
2748	2723	0	service	['The', 'good']	positive
1818	2725	0	Service	['attentive', 'ROOT', 'friendly']	positive
3072	2729	0	Service	['prompt', 'rushed']	conflict
1718	2730	0	food	['Great', 'ROOT', 'decor']	positive
1718	2730	1	decor	['food', 'great', 'service']	positive
1718	2730	2	service	['great', 'decor']	positive
2207	2731	0	tables	['opened', 'atlhough']	neutral
2207	2731	1	space	['a', 'larger', 'ASKED', 'for']	neutral
3095	2732	0	palak paneer	['The', 'standard']	neutral
3095	2732	1	malai kofta	['of', 'the', 'fan']	neutral
2002	2733	0	dining	['experience']	positive
2002	2733	1	price	['the', 'Carlo', 'for', 'experience', 'half']	positive
441	2734	0	service	['the', 'slow']	negative
2948	2735	0	ambiance	['was', 'no']	negative
474	2736	0	food	['and', 'amazing', 'have', 'service']	positive
474	2736	1	service	['food', 'the', 'BEST', 'have']	positive
3662	2737	0	service	['The', 'attentive']	positive
3662	2737	1	dish	['wonderful', 'tried', 'each']	positive
3662	2737	2	spring rolls	['the', 'wonderful', 'from']	positive
3662	2737	3	cod with pineapple tempura	['to', 'the', 'wonderful']	positive
2471	2741	0	bottle	['a', 'got']	neutral
2471	2741	1	waitress	['multiplied', 'the']	negative
2471	2741	2	price	['X4']	negative
1192	2742	0	sushi	['sell', 'special']	positive
1192	2742	1	sauce	['topping', 'have']	positive
1192	2742	2	topping	['a', 'and', 'sauce', 'have', 'etc']	positive
1373	2743	0	taste	['of', 'sense']	negative
2686	2745	0	service	['the', 'excellent']	positive
2686	2745	1	place	['small', 'The', 'intimate']	negative
1952	2746	0	service	['The', 'excellent']	positive
1952	2746	1	food	['the', 'delicious']	positive
917	2747	0	Service	['good']	positive
1325	2748	0	meal	['a', 'good', 'had']	positive
3016	2749	0	portions	['with', 'the', 'disappointed']	negative
3016	2749	1	qualities	['the', 'good', 'make']	negative
1528	2751	0	food	['the', 'comforting']	positive
1162	2752	0	atmosphere	['strict', 'Good']	positive
1162	2752	1	music	['the', 'code', 'hottest']	positive
1162	2752	2	dress cod	['code']	negative
2796	2754	0	food	['the', 'love']	positive
3634	2755	0	candles	['and', 'pictures', 'with', 'filled']	positive
3634	2755	1	dinner	['a', 'have', 'romantic', 'warming']	positive
3634	2755	2	surrounding	['warming', 'filled']	positive
3634	2755	3	pictures	['candles', 'family', 'filled']	positive
822	2756	0	desserts	['got', 'All', 'the', 'tried']	positive
2256	2757	0	sake	['style']	positive
2321	2758	0	place	['a', "'s", 'relax', 'It', 'have', 'ROOT', 'nice']	positive
2611	2760	0	Reuben sandwich	['ever', 'Best']	positive
1716	2761	0	place	['a', 'great', 'is', 'Strike', 'grab', 'ROOT', 'casual']	positive
1003	2762	0	strawberry daiquiries	['well', 'Wonderful', 'ROOT']	positive
1614	2763	0	dinner	['going', 'for']	neutral
2109	2764	0	sushi	['The', 'average']	negative
2109	2764	1	wait service	['the', 'sub']	negative
2109	2764	2	atmosphere	['the', 'goes']	conflict
2109	2764	3	area	['the', 'in', 'sit']	negative
508	2766	0	Frites	['delicious']	positive
785	2771	0	zen feel	['the', 'feeling', 'get']	positive
665	2772	0	drink	['a', 'bar', 'getting']	neutral
665	2772	1	bar	['a', 'drink', 'local', 'at']	neutral
665	2772	2	wait time	['of', 'the', 'because', 'recommend', 'though']	negative
140	2773	0	egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork	['fell', 'love']	positive
1168	2774	0	table	['a', 'be', 'hoping', 'that', 'there', 'will', 'have', 'sit']	neutral
1168	2774	1	rice congee soup	['with', 'the', 'share', 'people']	neutral
3162	2775	0	bagel	['town', 'Overall', 'ROOT', 'best']	positive
969	2779	0	summer rolls	['Light', 'fried', 'refreshing', 'remind']	positive
407	2780	0	sushi	['The', 'proportioned', 'seemed']	positive
922	2782	0	service	['the', 'slow']	negative
1060	2783	0	Spreads	['and', 'great', 'toppings']	positive
1060	2783	1	toppings	['great', 'Spreads']	positive
352	2784	0	pizza	['to', 'good', 'going', 'be']	positive
888	2785	0	plates	['on', 'touched', 'our']	neutral
2121	2786	0	Indoor	['cute', 'cozy']	positive
559	2787	0	brunch	['a', '3', 'had', 'hour']	positive
559	2787	1	mimosas	['unlimited', 'the', 'kept', 'flowing']	positive
1302	2788	0	prices	['high', 'their', 'charging', 'such']	negative
1302	2788	1	prices	['high', 'their', 'charging', 'such']	negative
1302	2788	2	food	['and', 'for', 'service', 'terrible', 'such', 'charging']	negative
1302	2788	3	service	['food', 'charging']	negative
588	2790	0	service	['The', 'excellent']	positive
588	2790	1	food	['the', 'excellent']	positive
2289	2791	0	service	['The', 'good']	positive
527	2792	0	drinks	['of', 'couple', 'or', 'dinner']	positive
527	2792	1	dinner	['couple', 'quiet', 'drinks']	positive
527	2792	2	spot	['looking', 'Great', 'ROOT']	positive
2478	2793	0	dishes	['small', 'the', 'with', 'stick']	negative
945	2794	0	cafe	['The', 'nice']	positive
945	2794	1	outdoor chairs	['and', 'tables', 'nice', 'with', 'comfortable']	positive
945	2794	2	tables	['chairs', 'nice']	positive
945	2794	3	service	['better', 'the']	negative
1642	2795	0	staff	['with', 'slow', 'had']	positive
1766	2796	0	Food	['excellent']	positive
2573	2799	0	salads	['got', 'the', 'walnuts']	positive
2573	2799	1	lettuce	['looking', 'regular', 'for']	neutral
2573	2799	2	walnuts	['looking', 'some', 'great', 'salads']	neutral
2323	2800	0	lunch buffet	['Excellent']	positive
2281	2802	0	cuisine	['familiar', 'the', 'with']	negative
983	2803	0	priced	['and', 'both', '$', 'very', 'reasonably', 'filling', '5', 'are', 'delicious', 'ROOT']	positive
983	2803	1	dinner	['$', 'for']	positive
983	2803	2	lunch	['5', 'for']	positive
2571	2805	0	Ambience	['quaint', 'cute']	positive
2122	2806	0	portion sizes	['huge', 'The']	positive
2122	2806	1	sushi	['the', 'good']	positive
2350	2808	0	tuna	['ate']	positive
1119	2809	0	menu	["n't", 'This', 'ROOT', 'but', 'comprised', 'thought', 'expected', 'the', 'was']	neutral
1119	2809	1	pad thai	['and', 'of', 'soup', 'comprised']	neutral
1119	2809	2	tom yum soup	['thai', 'comprised']	neutral
1158	2810	0	food	['Good', 'ROOT', 'restaurant']	positive
220	2811	0	caviar	['and', 'fantastic', 'service']	positive
220	2811	1	service	['wants', 'fantastic', 'grade', 'top', 'caviar', 'delicious']	positive
2285	2812	0	food	['cheaper']	conflict
3254	2813	0	food	['the', 'good']	positive
2216	2815	0	wait	['I', 'to', 'line', 'have']	negative
1467	2816	0	eats	['great', 'ROOT', 'times']	positive
970	2818	0	fish	['Grilled', 'spicing', 'ROOT', 'whole']	positive
3506	2819	0	Tuscan cuisine	['best']	conflict
3506	2819	1	Neapolitan fare	['to', 'the', 'hearty', 'converted']	positive
1123	2820	0	entrees	['our', 'held']	negative
1123	2820	1	summer rolls	['over', 'complimentary', 'sent']	positive
1123	2820	2	owner	['the', 'hold', 'sent']	positive
2314	2821	0	service	['The', 'great']	positive
397	2822	0	lobster teriyaki	['Try', 'the']	positive
397	2822	1	rose special roll	['Try', 'the']	positive
1395	2823	0	entrees	['of', 'the', 'approx', 'most']	positive
2987	2826	0	food	['The', 'delicious']	positive
2987	2826	1	atmosphere	['the', 'relaxed']	positive
3457	2828	0	place	['the', 'packed']	negative
938	2830	0	food	['and', 'service', 'value', 'everytime']	positive
938	2830	1	service	['food', 'everytime']	positive
938	2830	2	value	['food', 'everytime']	positive
3177	2831	0	foods	['the', 'with', 'unhappy']	negative
2931	2832	0	food	['The', 'good']	positive
3017	2833	0	glass of wine	['a', 'and', 'beer', 'had']	neutral
3017	2833	1	glass of beer	['a', 'and', 'wine', 'had', 'prior']	neutral
3017	2833	2	dinner	['to', 'the', 'prior']	neutral
1366	2834	0	drinks	['The', 'grace']	positive
1366	2834	1	service staff	['grace']	negative
2309	2836	0	delivery guys	['the', 'have']	negative
2785	2838	0	staff	['engaging', 'The', 'warm', 'all']	positive
1638	2840	0	prices	['The', 'reasonable']	positive
1638	2840	1	food	['caliber', 'for', 'reasonable']	positive
2472	2841	0	Tamarind Margaritas	['be', 'focus', 'should', 'go', 'the', 'ROOT']	positive
260	2843	0	filet mignon dish	['The', 'superb']	positive
3482	2844	0	food	['to', 'the', 'good', 'due']	positive
3482	2844	1	getting a table	['of', 'ease', 'due']	positive
2807	2846	0	place	['This', 'Japanese']	positive
3120	2847	0	food	['The', 'good']	positive
3590	2848	0	food	['great', 'lt', 'eat']	positive
1534	2849	0	pastrami on challah sandwich	['the', 'was']	positive
1534	2849	1	soups	['the', 'Mom']	positive
1534	2849	2	knishes	['the', 'give']	positive
1778	2850	0	atmosphere	['nothing', 'The']	neutral
3071	2851	0	atomosphere	['tables', 'ROOT', 'Cozy', 'romantic', 'most']	positive
3071	2851	1	tables	['with', '15', 'atomosphere']	positive
47	2852	0	beer	['their', 'worth', 'for']	positive
2995	2853	0	scallops	['and', 'both', 'the', 'mahi', 'like']	positive
2995	2853	1	mahi mahi (on saffron risotto	['on', 'the', 'like', 'scallops']	positive
2215	2854	0	ambience	['fun', 'The']	positive
2215	2854	1	prices	['the', 'great']	positive
2215	2854	2	food	['the', 'tasty']	positive
2100	2855	0	Go Go Hamburgers	['matter', 'the', 'get']	negative
479	2856	0	sandwhiches	['!', 'The']	positive
3379	2857	0	Thia food	['place', 'for']	positive
1733	2858	0	Decor	['charming']	positive
1885	2859	0	food	['The', 'prepared']	positive
1358	2860	0	spring rolls	['and', 'ROOT', 'noodles', 'tasty']	positive
1358	2860	1	noodles	['spring', 'price', 'rolls', 'though']	positive
1358	2860	2	price	['a', 'good', 'noodles', 'for']	positive
2389	2862	0	dim sum	['supposed']	negative
2389	2862	1	food	['and', 'Good', "'s", 'hey', 'it', 'try', 'bad', 'smaller', 'so', 'portions', 'ROOT', 'more']	positive
2389	2862	2	portions	['food', 'to', 'smaller', 'be']	negative
2389	2862	3	dishes	['try', 'more']	neutral
2389	2862	4	dish	['cheap', 'each']	neutral
3087	2863	0	drinks	['on', 'bars', '50', 'plentiful', 'the', 'unique']	negative
3087	2863	1	bars	['New', 'in', 'York', 'drinks']	negative
3087	2863	2	drinks	['on', 'bars', '50', 'plentiful', 'the', 'unique']	positive
2847	2864	0	stuff	['Complimentary', 'kept']	positive
2847	2864	1	waiter	['the', 'saw']	positive
2847	2864	2	dessert	['received', 'my']	positive
2847	2864	3	staff	['touch', 'attentive', 'had']	positive
418	2865	0	food	['The', 'arrived']	negative
871	2866	0	pre-theatre menu	['pre', 'go', 'the', 'for']	positive
3266	2869	0	seafood	['and', 'simplicity', 'vegetables', 'presented', 'tasting']	positive
3266	2869	1	vegetables	['simplicity', 'seafood']	positive
3266	2869	2	portion size	['appreciates', 'regardless']	negative
966	2870	0	prices	['beat', 'The']	positive
966	2870	1	quality	['and', 'for', 'beat', 'freshness', 'taste', 'the', 'quantity']	positive
966	2870	2	quantity	['beat', 'quality']	positive
966	2870	3	freshness	['beat', 'quality']	positive
966	2870	4	taste	['beat', 'quality']	positive
980	2871	0	stomach	['wallet', 'hurt', 'or', 'your']	positive
980	2871	1	wallet	['stomach', 'your', 'hurt']	positive
2546	2873	0	Gnochi	['honestly', 'the', 'place', 'best', 'had']	positive
937	2874	0	SERVICE	['POOR', 'PRICES', 'ROOT']	negative
937	2874	1	FOOD QUALITY	['PRICES']	negative
937	2874	2	PRICES	['SERVICE', 'FOOD', 'AN', 'EXORBITANT', 'AT', 'QUALITY']	negative
2712	2875	0	meal	['a', 'great', 'had']	positive
1170	2876	0	line	['go', 'in', 'times']	negative
3043	2877	0	dinner specials	['of', 'the', 'some']	positive
3043	2877	1	priced	['reasonably']	positive
41	2878	0	food	['and', 'service', 'Horrible']	negative
41	2878	1	service	['food', 'Horrible']	negative
3677	2879	0	wine	['and', 'plate', 'cheese']	positive
3677	2879	1	cheese	['plate', 'wine']	positive
3677	2879	2	fondue	['table', 'grilling', 'or']	positive
3677	2879	3	table grilling	['try', 'the', 'fondue']	positive
1326	2882	0	food	['fresh', 'the', 'well']	positive
2400	2883	0	exotic salad	['a', 'little', 'Their', 'green', 'delcious', 'basic', 'ly']	positive
2400	2883	1	green salad	['exotic', 'a', 'little', 'Their', 'delcious', 'basic', 'ly']	positive
2400	2883	2	sweet basil fried tofu	['perfect', 'their', 'before']	positive
2400	2883	3	peanut sauce	['a', 'perfect', 'ly', 'with', 'that']	positive
3171	2884	0	TOASTING	['AVAILABLE']	negative
2998	2885	0	food	['the', 'good']	positive
2998	2885	1	garden	['the', 'place']	positive
2998	2885	2	place	['a', 'great', 'good', 'garden', 'sit', 'is', 'relax', 'ROOT']	positive
1627	2886	0	service	['the', 'friendly']	positive
739	2887	0	food	['The', 'came']	negative
739	2887	1	waiter	['the', 'was']	negative
739	2887	2	wine	['the', 'showed']	negative
739	2887	3	meal	['of', 'the', 'end']	neutral
2492	2888	0	chicken	['and', 'cooked', 'The', 'steak', 'seasoned']	positive
2492	2888	1	steak	['chicken', 'seasoned']	positive
2492	2888	2	lamb sandwhich	['the', 'great']	positive
2390	2890	0	dim sum dish	['sure', 'was', 'which']	negative
3467	2891	0	food	['the', 'good']	positive
334	2892	0	food	['The', 'great']	positive
334	2892	1	service	['better', 'the']	positive
1558	2893	0	rice	['and', 'heaped', 'with', 'entrees']	positive
1558	2893	1	entrees	['2', 'rice', 'heaped']	positive
913	2894	0	Traditional French decour	['pleasant']	positive
913	2894	1	hall	['the', 'noisy']	negative
3003	2895	0	fish	['fresh', 'The']	positive
3003	2895	1	sushi chef	['the', 'seasoned', 'by']	positive
3003	2895	2	wasabi	['a', 'and', 'little', 'with', 'salt', 'but', 'seasoned', 'usually', 'fresh', 'sauce']	positive
3003	2895	3	soy sauce	['seasoned', 'wasabi']	positive
3003	2895	4	sea salt	['sometimes', 'some', 'wasabi', 'also', 'seasoned', 'with']	positive
3583	2896	0	burgers	['their', 'fell', 'made']	negative
3581	2897	0	cheeseburgers	['and', 'huge', 'they']	positive
2435	2898	0	Unda (Egg) rolls	['simple', 'the', 'Egg', 'recommend']	positive
943	2901	0	wine choices	['Very', 'good']	positive
2516	2902	0	Jazz	['relaxed', 'live']	positive
3647	2904	0	waitstaff	['by', 'seated']	negative
784	2905	0	lazy susans	['tables', 'have']	positive
784	2905	1	tables	['on', 'susans', 'most']	positive
1540	2906	0	tuna	['the', 'melt']	positive
1980	2907	0	steak	['Tasty', 'loin', 'ROOT']	positive
1980	2907	1	pork loin	['steak', 'works']	positive
292	2908	0	table	['the', 'bit', 'lingered', 'at']	neutral
292	2908	1	wait	['a', 'was']	negative
687	2910	0	setting	['and', 'service', 'intimate']	positive
687	2910	1	service	['setting', 'nice', 'intimate']	positive
732	2911	0	burger	['The', 'great']	positive
1508	2912	0	discount	['a', '%', 'enough', 'end', 'give']	negative
1508	2912	1	service	['the', 'horrible']	negative
705	2913	0	portions	['small', 'the']	positive
705	2913	1	food	['the', 'nasty']	positive
1610	2914	0	pizza	['The', 'great']	positive
1139	2916	0	Edamame pureed	['thought', 'had']	positive
1808	2917	0	service	["'s", 'that', 'leaves', 'it', 'however', 'the', 'ROOT']	negative
2933	2918	0	specials	['mention', 'the']	neutral
2226	2919	0	price	['The', 'reasonable']	positive
2226	2919	1	appetizers	['and', 'ate', 'for', 'food', 'reasonable', 'the']	positive
2226	2919	2	food	['appetizers', 'reasonable']	positive
2066	2920	0	vegetarian dishes	['the', 'Tamarind', 'for']	negative
2066	2920	1	non-veg selections	['dine', 'with', 'up', 'non', 'simply', 'are', 'they', 'the', 'ROOT']	positive
3362	2921	0	owner	['the', 'is']	positive
2197	2922	0	sushi	['the', 'good']	positive
2197	2922	1	place	['the', 'consistent']	positive
547	2923	0	lunch	['during', 'wait']	neutral
547	2923	1	wait	['to', 'I', 'is', 'had', 'times', 'lunch', 'definitely', 'place', 'the', 'worth']	positive
2782	2924	0	food	['the', 'All', 'all', 'in']	positive
2782	2924	1	dinners	['four', 'operate', 'with', 'less']	neutral
1398	2926	0	food	['and', 'Delicious', 'atmosphere', 'make', 'service']	positive
1398	2926	1	service	['food', 'make', 'excellent']	positive
1398	2926	2	atmosphere	['a', 'food', 'make', 'pretty']	positive
1398	2926	3	lunch buffet	['$', 'for', '599', 'make', 'choice', 'the', 'makes']	positive
1398	2926	4	dinner	['for', 'choice']	positive
1398	2926	5	lunch	['599', 'makes', '$', 'for']	positive
2406	2927	0	appetizers	['For', 'recommend']	neutral
2406	2927	1	shrimp fritters	['and', 'dumplings', 'the', 'recommend']	positive
2406	2927	2	dumplings	['fritters', 'shrimp', 'recommend']	positive
3625	2929	0	people	['Such', 'working', 'nice']	positive
3625	2929	1	food	['the', 'review']	neutral
2652	2930	0	spot lights	['have', 'shining']	negative
930	2931	0	Times Square cocktail	['Try', 'the', 'lemonade']	positive
930	2931	1	ginger lemonade with vodka	['available', 'without', 'cocktail']	positive
444	2933	0	Veal Parmigana	['Better', 'ROOT']	positive
2467	2934	0	wine	['food', 'Great', 'ROOT']	positive
2467	2934	1	food	['great', 'wine']	positive
1038	2935	0	service	['The', 'mediocre']	neutral
1038	2935	1	air conditioning	['of', 'lack']	negative
1038	2935	2	meal	['a', 'made', 'for', 'comfortable']	negative
1921	2936	0	food	['and', 'surprise', 'The', 'staff']	positive
1921	2936	1	staff	['food', 'surprise']	positive
3494	2938	0	pizza	['expecting', 'outstanding']	neutral
1770	2941	0	sushi	['and', 'i', 'had', 'worst', 'the', 'husband']	negative
151	2944	0	food	['great', 'want']	positive
151	2944	1	price	['a', 'great', 'at', 'want']	positive
151	2944	2	decor	['the', 'mind']	negative
1423	2945	0	sichuan cooking	['and', 'authentic', 'one', 'ROOT', 'are', 'the', 'makes']	positive
1423	2945	1	chongqing hotpot	['offers', 'authentic']	positive
562	2948	0	table	['Our', 'right', 'two', 'tiny', 'plates']	negative
562	2948	1	waiter traffic	['of', 'lanes']	negative
562	2948	2	dinner plates	['hung', 'table']	negative
3272	2949	0	Sake collection	['pricy', 'excellent']	conflict
3272	2949	1	Nanbu Bijin	['Try', 'excellent']	positive
971	2950	0	dishes	['Interesting', 'other']	positive
971	2950	1	chicken in curry sauc	['sauce', 'include', 'caserole']	positive
